old_mag_name	new_mag_name	cluster	counts	Assembly_group	unique	score	completeness	contamination	length	length_MBp	est_genome_size	num_contigs	Largest.contig	GC	N50	N75	L50	L75	Region	Subregion	Depth	Sizefrac	Region_COLOR	Depth_COLOR	Sizefrac_COLOR	classification	domain	phylum	classs	order	family	genus	species	representation
NAO-all-MES-0-8-5-00_bin-149	TOPAZ_NAM1_P018	627_1	2	NAO-all-MES-0-8-5-00		85.77285658	94.75	2.24	2882491	2.882491	3.04220686	183	83119	38.17	27907	13286	35	73	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sp002715485	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Aequorivita	s__Aequorivita sp002715485	NA
NAO-all-MES-0-8-5-00_bin-153	TOPAZ_NAM1_P021	236_0	1	NAO-all-MES-0-8-5-00		74.26857375	90.45	3.64	6127782	6.127782	6.774772803	709	64093	42.56	10893	6588	169	350	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__GCA-2699585;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__SBR1031	f__A4b	g__GCA-2699585	s__	unique
NAO-all-MES-0-8-5-00_bin-170	TOPAZ_NAM1_P025	387_2	7	NAO-all-MES-0-8-5-00		84.09949813	90.77	1.76	2703797	2.703797	2.978734163	225	73036	67.15	18155	9965	44	94	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp002313585	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Microbacterium	s__Microbacterium sp002313585	unique
NAO-all-MES-0-8-5-00_bin-172	TOPAZ_NAM1_P026	158_0	1	NAO-all-MES-0-8-5-00		93.29528091	96.59	1.14	3802883	3.802883	3.937139455	142	298162	54.93	64649	25364	18	43	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__	s__	unique
NAO-all-MES-0-8-5-00_bin-184	TOPAZ_NAM1_P029	141_0	1	NAO-all-MES-0-8-5-00	yes	82.68687086	96.71	3.32	6816866	6.816866	7.048770551	106	517051	58.27	142476	68863	16	33	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA8108;f__SXIK01;g__;s__	d__Bacteria	p__Planctomycetota	c__UBA8108	o__UBA8108	f__SXIK01	g__	s__	unique
NAO-all-MES-0-8-5-00_bin-200	TOPAZ_NAM1_P036	303_0	1	NAO-all-MES-0-8-5-00		83.93162731	95.9	2.83	4106764	4.106764	4.282339937	248	94921	55.24	23081	14393	55	110	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__GCA-2696645;g__GCA-2696645;s__GCA-2696645 sp002696645	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__UBA8366	f__GCA-2696645	g__GCA-2696645	s__GCA-2696645 sp002696645	NA
NAO-all-MES-0-8-5-00_bin-231	TOPAZ_NAM1_P047	327_1	4	NAO-all-MES-0-8-5-00		80.81797755	96.92	3.66	4739864	4.739864	4.890491127	263	90117	71.32	24886	15229	54	113	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__Rubricoccaceae;g__Rubrivirga;s__Rubrivirga sp002283555	d__Bacteria	p__Bacteroidota	c__Rhodothermia	o__Rhodothermales	f__Rubricoccaceae	g__Rubrivirga	s__Rubrivirga sp002283555	NA
NAO-all-MES-0-8-5-00_bin-232	TOPAZ_NAM1_P048	451_2	2	NAO-all-MES-0-8-5-00		94.87187927	96.75	0.84	3293700	3.2937	3.404341085	123	137341	54.39	44031	23128	24	49	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002173095	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__Ponticaulis	s__Ponticaulis sp002173095	unique
NAO-all-MES-0-8-5-00_bin-284	TOPAZ_NAM1_P058	447_0	1	NAO-all-MES-0-8-5-00		93.13713309	95.93	1.08	3751000	3.751	3.910142812	75	391228	60.58	163782	78217	8	16	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__UBA5336;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__UBA5336	s__	unique
NAO-all-MES-0-8-5-00_bin-303	TOPAZ_NAM1_P062	383_1	3	NAO-all-MES-0-8-5-00		80.74038602	95.09	3.35	8007169	8.007169	8.420621516	206	202502	71.51	63208	34509	44	84	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__UBA1660;s__UBA1660 sp002320815	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__SG8-38	g__UBA1660	s__UBA1660 sp002320815	NA
NAO-all-MES-0-8-5-00_bin-309	TOPAZ_NAM1_P064	584_0	1	NAO-all-MES-0-8-5-00	yes	98.08972096	99.24	0.76	3976489	3.976489	4.006941757	33	389056	43.57	199270	105024	7	15	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__Leeuwenhoekiella sp002710685	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Leeuwenhoekiella	s__Leeuwenhoekiella sp002710685	unique
NAO-all-MES-0-8-5-00_bin-31	TOPAZ_NAM1_P065	393_1	1	NAO-all-MES-0-8-5-00		76.12429628	91.28	3.41	3674810	3.67481	4.025865469	653	26906	66.07	6146	4055	187	371	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__GCA-002687715;o__GCA-002687715;f__GCA-002687715;g__GCA-2683135;s__GCA-2683135 sp002683135	d__Bacteria	p__Planctomycetota	c__GCA-002687715	o__GCA-002687715	f__GCA-002687715	g__GCA-2683135	s__GCA-2683135 sp002683135	unique
NAO-all-MES-0-8-5-00_bin-311	TOPAZ_NAM1_P067	384_2	1	NAO-all-MES-0-8-5-00		80.7495832	94.64	3.24	6673475	6.673475	7.051431741	296	211857	69.42	41607	17857	48	109	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium purpurogeneiscleroticus	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylobacterium	s__Methylobacterium purpurogeneiscleroticus	NA
NAO-all-MES-0-8-5-00_bin-32	TOPAZ_NAM1_P070	369_0	1	NAO-all-MES-0-8-5-00		82.76982496	90.78	2.04	4207381	4.207381	4.634700375	308	120274	66.21	23969	10856	51	119	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__SZUA-336;f__SZUA-336;g__;s__	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__SZUA-336	f__SZUA-336	g__	s__	unique
NAO-all-MES-0-8-5-00_bin-325	TOPAZ_NAM1_P073	66_0	1	NAO-all-MES-0-8-5-00	yes	90.11750534	94.34	1.28	9349738	9.349738	9.910682637	698	101703	59.78	22647	11407	114	259	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA9264;s__UBA9264 sp002702965	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__UBA9264	s__UBA9264 sp002702965	unique
NAO-all-MES-0-8-5-00_bin-33	TOPAZ_NAM1_P075	13_0	1	NAO-all-MES-0-8-5-00	yes	74.39638381	92.7	4.13	4228030	4.22803	4.560981661	193	197876	59.16	49291	23722	23	54	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__	s__	unique
NAO-all-MES-0-8-5-00_bin-340	TOPAZ_NAM1_P082	571_0	1	NAO-all-MES-0-8-5-00	yes	101.4531544	100	0.19	4362110	4.36211	4.36211	121	148016	39.41	64019	36456	24	48	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__Algoriphagus ornithinivorans	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagus ornithinivorans	unique
NAO-all-MES-0-8-5-00_bin-342	TOPAZ_NAM1_P084	71_0	1	NAO-all-MES-0-8-5-00	yes	81.44279941	94.05	2.94	10820644	10.820644	11.50520362	999	67237	57.55	15332	8486	207	447	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__ARS98;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__ARS98	s__	unique
NAO-all-MES-0-8-5-00_bin-352	TOPAZ_NAM1_P088	456_0	1	NAO-all-MES-0-8-5-00		74.6044279	90.94	3.67	3520990	3.52099	3.871772597	405	67089	60.58	10687	6419	97	202	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter pontiacus	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Sulfitobacter	s__Sulfitobacter pontiacus	NA
NAO-all-MES-0-8-5-00_bin-360	TOPAZ_NAM1_P091	421_0	1	NAO-all-MES-0-8-5-00		85.33636617	96.5	2.71	5241970	5.24197	5.432093264	160	236380	64.69	59256	31107	27	57	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E oleovorans_A	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E oleovorans_A	NA
NAO-all-MES-0-8-5-00_bin-369	TOPAZ_NAM1_P097	171_1	2	NAO-all-MES-0-8-5-00		90.15217425	91.6	0.74	4071505	4.071505	4.444874454	183	114394	40	31941	18943	41	82	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA6940;g__UBA6940;s__UBA6940 sp002450655	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__UBA6940	g__UBA6940	s__UBA6940 sp002450655	NA
NAO-all-MES-0-8-5-00_bin-397	TOPAZ_NAM1_P109	334_0	1	NAO-all-MES-0-8-5-00	yes	96.80926941	94.51	0	1224496	1.224496	1.29562586	50	124088	37.55	39677	24433	10	19	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8558;f__UBA8558;g__UBA8558;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__UBA8558	f__UBA8558	g__UBA8558	s__	unique
NAO-all-MES-0-8-5-00_bin-398	TOPAZ_NAM1_P110	102_0	1	NAO-all-MES-0-8-5-00	yes	68.97977438	90.17	4.63	4110883	4.110883	4.559036265	606	41647	58.49	8309	5007	152	312	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__SLOV01;f__SLOV01;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__Kiritimatiellae	o__SLOV01	f__SLOV01	g__	s__	unique
NAO-all-MES-0-8-5-00_bin-49	TOPAZ_NAM1_P116	205_1	2	NAO-all-MES-0-8-5-00		94.81528471	98.25	1.17	2079604	2.079604	2.116645293	43	234746	39.46	67697	50495	9	18	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__GCA-2863045;s__GCA-2863045 sp002863045	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__GCA-2863045	s__GCA-2863045 sp002863045	unique
NAO-all-MES-0-8-5-00_bin-62	TOPAZ_NAM1_P123	155_1	2	NAO-all-MES-0-8-5-00		88.92287224	98.31	2.34	5492783	5.492783	5.587206795	231	193236	66.43	42242	19915	36	85	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Gordonia;s__Gordonia sp002700145	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Gordonia	s__Gordonia sp002700145	unique
NAO-all-MES-0-8-5-00_bin-74	TOPAZ_NAM1_P126	360_0	1	NAO-all-MES-0-8-5-00		81.90374049	96.17	3.32	7000571	7.000571	7.279370906	264	171100	58.3	46503	26932	44	94	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA8108;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__UBA8108	o__UBA8108	f__	g__	s__	unique
NAO-all-MES-0-8-5-00_bin-83	TOPAZ_NAM1_P132	450_0	1	NAO-all-MES-0-8-5-00		87.52435819	90.99	1.19	3563968	3.563968	3.916878778	54	221411	54.72	93050	64690	13	24	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002701295	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__Ponticaulis	s__Ponticaulis sp002701295	NA
NAO-all-MES-0-8-5-00_bin-91	TOPAZ_NAM1_P138	31_1	3	NAO-all-MES-0-8-5-00	yes	101.3648243	98.75	0	6782295	6.782295	6.868146835	76	498073	53.72	169687	114378	13	25	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Mariniblastus	s__	unique
NAO-all-MES-0-8-5-00_bin-96	TOPAZ_NAM1_P141	93_0	1	NAO-all-MES-0-8-5-00	yes	94.29581827	93.24	0.23	2250554	2.250554	2.413721579	126	74607	41.21	25801	16993	31	57	NAO	all	MES	0-8-5-00	#c76b4a	#023858	#f7fcb9	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__SLFE01;g__;s__	d__Bacteria	p__Verrucomicrobiota_A	c__Chlamydiia	o__Parachlamydiales	f__SLFE01	g__	s__	unique
NAO-all-MIX-0-8-5-00_bin-127	TOPAZ_NAX1_P004	387_1	7	NAO-all-MIX-0-8-5-00		95.03449459	97.56	1.01	3212319	3.212319	3.292659902	59	342282	66.97	111941	51245	9	19	NAO	all	MIX	0-8-5-00	#c76b4a	#0570b0	#f7fcb9	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp002313585	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Microbacterium	s__Microbacterium sp002313585	NA
NAO-all-MIX-0-8-5-00_bin-198	TOPAZ_NAX1_P016	148_1	2	NAO-all-MIX-0-8-5-00	yes	98.38377581	98.86	0.57	2142282	2.142282	2.166985636	64	151946	55.08	55918	30280	12	25	NAO	all	MIX	0-8-5-00	#c76b4a	#0570b0	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA8653;s__UBA8653 sp002700845	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__SM1A02	g__UBA8653	s__UBA8653 sp002700845	unique
NAO-all-MIX-0-8-5-00_bin-205	TOPAZ_NAX1_P017	381_0	1	NAO-all-MIX-0-8-5-00		85.88595564	97.5	2.75	3723190	3.72319	3.81865641	304	71016	59.73	18703	10221	63	129	NAO	all	MIX	0-8-5-00	#c76b4a	#0570b0	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__SM1A02	g__	s__	unique
NAO-all-MIX-0-8-5-00_bin-277	TOPAZ_NAX1_P029	388_1	5	NAO-all-MIX-0-8-5-00		97.48376656	98.17	0.61	3355389	3.355389	3.417937252	105	158027	68.97	53399	28398	20	42	NAO	all	MIX	0-8-5-00	#c76b4a	#0570b0	#f7fcb9	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp900098805	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Microbacterium	s__Microbacterium sp900098805	NA
NAO-all-MIX-0-8-5-00_bin-285	TOPAZ_NAX1_P030	37_0	1	NAO-all-MIX-0-8-5-00		95.28806031	92.74	0	2608203	2.608203	2.812381928	45	348326	38.8	124773	60341	7	14	NAO	all	MIX	0-8-5-00	#c76b4a	#0570b0	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__GCA-2722175;g__GCA-2722175;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__GCA-2722175	g__GCA-2722175	s__	unique
NAO-all-MIX-0-8-5-00_bin-290	TOPAZ_NAX1_P032	245_1	2	NAO-all-MIX-0-8-5-00		90.87622014	98.65	2.03	4617008	4.617008	4.680190573	125	167048	52.51	56551	34011	26	52	NAO	all	MIX	0-8-5-00	#c76b4a	#0570b0	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__BACL24 sp002729725	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Puniceicoccaceae	g__BACL24	s__BACL24 sp002729725	NA
NAO-all-MIX-0-8-5-00_bin-50	TOPAZ_NAX1_P037	580_1	2	NAO-all-MIX-0-8-5-00		99.23648788	96.77	0	2184947	2.184947	2.257876408	40	267176	43.2	85699	66788	8	15	NAO	all	MIX	0-8-5-00	#c76b4a	#0570b0	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA974;s__UBA974 sp002700285	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__UA16	g__UBA974	s__UBA974 sp002700285	NA
NAO-all-MIX-0-8-5-00_bin-55	TOPAZ_NAX1_P038	56_1	2	NAO-all-MIX-0-8-5-00	yes	82.41942565	97.58	3.53	4565155	4.565155	4.678371593	72	245528	51.39	95247	58692	17	33	NAO	all	MIX	0-8-5-00	#c76b4a	#0570b0	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Mariniblastus	s__	unique
NAO-all-MIX-0-8-5-00_bin-64	TOPAZ_NAX1_P041	229_1	15	NAO-all-MIX-0-8-5-00		95.53721199	96.81	0.77	4140366	4.140366	4.276795786	50	357802	44.91	142700	82696	10	19	NAO	all	MIX	0-8-5-00	#c76b4a	#0570b0	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas australica	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Alteromonas	s__Alteromonas australica	NA
NAO-all-MIX-0-8-5-00_bin-7	TOPAZ_NAX1_P042	128_2	2	NAO-all-MIX-0-8-5-00		92.58030663	94.94	0.89	4036729	4.036729	4.251873815	389	62596	54.88	15157	8263	81	171	NAO	all	MIX	0-8-5-00	#c76b4a	#0570b0	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002420305	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Roseibacillus	s__Roseibacillus sp002420305	NA
NAO-all-MIX-180-2000-00_bin-14	TOPAZ_NAX4_P001	79_1	2	NAO-all-MIX-180-2000-00		92.84797151	95.52	0.95	5104528	5.104528	5.343936348	523	62946	35.02	14320	7635	116	238	NAO	all	MIX	180-2000-00	#c76b4a	#0570b0	#004529	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Phormidiaceae;g__Trichodesmium;s__	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Phormidiaceae	g__Trichodesmium	s__	unique
NAO-all-SRF-0-8-5-00_bin-1	TOPAZ_NAS1_P001	90_2	1	NAO-all-SRF-0-8-5-00	yes	94.23361161	100	1.6	1513847	1.513847	1.513847	100	90120	30.82	29324	14713	18	37	NAO	all	SRF	0-8-5-00	#c76b4a	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Midichloriaceae;g__Marinoinvertebrata;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Midichloriaceae	g__Marinoinvertebrata	s__	unique
NAO-all-SRF-0-8-5-00_bin-10	TOPAZ_NAS1_P002	509_3	1	NAO-all-SRF-0-8-5-00		89.61105448	99.42	2.43	5358658	5.358658	5.389919533	210	169516	62.93	48096	24358	33	69	NAO	all	SRF	0-8-5-00	#c76b4a	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp002684595	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium	s__Novosphingobium sp002684595	unique
NAO-all-SRF-0-8-5-00_bin-103	TOPAZ_NAS1_P004	237_0	1	NAO-all-SRF-0-8-5-00		98.25251361	99.32	0.68	2426988	2.426988	2.443604511	75	123533	46.31	46241	29765	17	34	NAO	all	SRF	0-8-5-00	#c76b4a	#d0d1e6	#f7fcb9	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota_A	c__Chlamydiia	o__Parachlamydiales	f__	g__	s__	unique
NAO-all-SRF-0-8-5-00_bin-104	TOPAZ_NAS1_P005	239_0	1	NAO-all-SRF-0-8-5-00		83.15240565	97.05	3.28	4693590	4.69359	4.83625966	93	234968	58.24	101114	44668	16	35	NAO	all	SRF	0-8-5-00	#c76b4a	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__UBA7957;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Granulosicoccales	f__Granulosicoccaceae	g__UBA7957	s__	unique
NAO-all-SRF-0-8-5-00_bin-124	TOPAZ_NAS1_P012	73_0	1	NAO-all-SRF-0-8-5-00		97.95691253	98.75	0.59	8404981	8.404981	8.511373165	624	81213	55.99	20598	11357	121	258	NAO	all	SRF	0-8-5-00	#c76b4a	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__	s__	unique
NAO-all-SRF-0-8-5-00_bin-126	TOPAZ_NAS1_P014	258_0	1	NAO-all-SRF-0-8-5-00		76.42908433	92.07	3.57	7300015	7.300015	7.928766156	471	132100	55.26	26192	13115	92	189	NAO	all	SRF	0-8-5-00	#c76b4a	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__Fuerstia;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__Planctomycetaceae	g__Fuerstia	s__	unique
NAO-all-SRF-0-8-5-00_bin-150	TOPAZ_NAS1_P020	364_0	1	NAO-all-SRF-0-8-5-00		97.51690041	98.04	0.57	2884558	2.884558	2.942225622	93	138726	57.91	45061	27468	19	39	NAO	all	SRF	0-8-5-00	#c76b4a	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA1668;s__UBA1668 sp002702575	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__SM1A02	g__UBA1668	s__UBA1668 sp002702575	NA
NAO-all-SRF-0-8-5-00_bin-151	TOPAZ_NAS1_P021	385_0	1	NAO-all-SRF-0-8-5-00		79.67975679	97.67	4.07	5516726	5.516726	5.648332139	174	194442	67.83	52422	28289	34	70	NAO	all	SRF	0-8-5-00	#c76b4a	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp003931565	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Caulobacter	s__Caulobacter sp003931565	unique
